식품명,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지,단백질,지방,탄수화물,총당류,나트륨,콜레스테롤,총포화지방산,트랜스지방산,카페인
망고요구르트 + 화이트펄(ice)L,454,mL,0,454,215.6,0.5,0,0,82.9,32.9,0,0.5,0,0
망고요구르트 + 화이트펄(ice)J,624,mL,0,624,283.1,0.6,0,0,116.1,45.8,0,0.7,0,0
우롱밀크티 + 코코넛L,454,mL,0,454,278.4,0.9,0,0,32.1,48.4,0,9,0,0
우롱밀크티 + 코코넛J,624,mL,0,624,365.4,1.2,0,0,39.9,66.4,0,12.4,0,0
청포도그린티에이드 + 알로에L,454,mL,0,454,202.6,0.5,0,0,6.4,4.9,0,0,0,0
청포도그린티에이드 + 알로에J,624,mL,0,624,268.6,0.7,0,0,6.4,6.1,0,0,0,0
자스민 그린티 (ice)L,454,mL,0,454,4.4,0.2,0,0,0,2.2,0,0,0,0
자스민 그린티 (hot)L,397,mL,0,397,6,0.4,0,0,0,4.7,0,0,0,0
자스민 그린티 (ice)J,624,mL,0,624,6,0.3,0,0,0,3,0,0,0,0
자스민 그린티 (hot)J,454,mL,0,454,6.8,0.4,0,0,0,5.3,0,0,0,0
우롱티 (ice)L,454,mL,0,454,2.1,0.1,0,0,0,1.7,0,0,0,0
우롱티 (hot)L,397,mL,0,397,4.3,0.4,0,0,0,4.8,0,0,0,0
우롱티 (ice)J,624,mL,0,624,2.9,0.2,0,0,0,2.4,0,0,0,0
우롱티 (hot)J,454,mL,0,454,4.8,0.4,0,0,0,5.4,0,0,0,0
블랙티?(ice)L,454,mL,0,454,4.4,0.7,0,0,0,2.2,0,0,0,0
블랙티?(hot)L,397,mL,0,397,6.4,1,0,0,0,4.8,0,0,0,0
블랙티?(ice)J,624,mL,0,624,6,0.9,0,0,0,3,0,0,0,0
블랙티?(hot)J,454,mL,0,454,7.2,1.2,0,0,0,5.4,0,0,0,0
얼그레이티 (ice)L,454,mL,0,454,4.7,0.9,0,0,0,3.2,0,0,0,0
얼그레이티 (hot)L,397,mL,0,397,6.1,0.4,0,0,0,6,0,0,0,0
얼그레이티 (ice)J,624,mL,0,624,6.5,1,0,0,0,4.4,0,0,0,0
얼그레이티 (hot)J,454,mL,0,454,7,0.5,0,0,0,6.8,0,0,0,0
밀크폼 그린티 (ice)L,454,mL,0,454,97.7,0.9,0,0,2.7,137.7,0,0,0,0
밀크폼 그린티 (hot)L,397,mL,0,397,99.3,1.1,0,0,2.7,140.2,0,0,0,0
밀크폼 그린티 (ice)J,624,mL,0,624,130.4,1.2,0,0,3.6,183.6,0,0,0,0
밀크폼 그린티 (hot)J,454,mL,0,454,131.2,1.3,0,0,3.6,185.9,0,0,0,0
밀크폼 우롱티 (ice)L,454,mL,0,454,95.4,0.8,0,0,2.7,137.2,0,0,0,0
밀크폼 우롱티 (hot)L,397,mL,0,397,97.6,1.1,0,0,2.7,140.3,0,0,0,0
밀크폼 우롱티 (ice)J,624,mL,0,624,127.3,1.1,0,0,3.6,183,0,0,0,0
밀크폼 우롱티 (hot)J,454,mL,0,454,129.2,1.3,0,0,3.6,186,0,0,0,0
밀크폼 블랙티 (ice)L,454,mL,0,454,97.7,1.4,0,0,2.7,137.7,0,0,0,0
밀크폼 블랙티 (hot)L,397,mL,0,397,99.7,1.7,0,0,2.7,140.3,0,0,0,0
밀크폼 블랙티 (ice)J,624,mL,0,624,130.4,1.8,0,0,3.6,183.6,0,0,0,0
밀크폼 블랙티 (hot)J,454,mL,0,454,131.6,2.1,0,0,3.6,168,0,0,0,0
밀크폼 얼그레이티 (ice)L,454,mL,0,454,98,1.6,0,0,2.7,138.7,0,0,0,0
밀크폼 얼그레이티 (hot)L,397,mL,0,397,99.4,1.1,0,0,2.7,141.5,0,0,0,0
밀크폼 얼그레이티 (ice)J,624,mL,0,624,130.9,1.9,0,0,3.6,185,0,0,0,0
밀크폼 얼그레이티 (hot)J,454,mL,0,454,131.4,1.4,0,0,3.6,187.4,0,0,0,0
밀크폼 윈터멜론티 (ice)L,454,mL,0,454,316.1,0.6,0,0,93.6,171.9,0,6.5,0,0
밀크폼 윈터멜론티 (hot)L,397,mL,0,397,309.3,0.8,0,0,54.2,180.3,0,0,0,0
밀크폼 윈터멜론티 (ice)J,624,mL,0,624,439.3,0.9,0,0,128.5,230.9,0,8.7,0,0
밀크폼 윈터멜론티 (hot)J,454,mL,0,454,336.3,0.9,0,0,60.6,186,0,0,0,0
그린 밀크티 (ice)L,454,mL,0,454,205.6,1.4,0,0,31.5,49,0,10.3,0,0
그린 밀크티 (hot)L,397,mL,0,397,99.4,5,0,0,6.8,60.9,0,0,0,0
그린 밀크티 (ice)J,624,mL,0,624,283.3,1.9,0,0,43.4,67.5,0,14.2,0,0
그린 밀크티 (hot)J,454,mL,0,454,111.8,5.6,0,0,7.7,68.5,0,0,0,0
우롱 밀크티 (ice)L,454,mL,0,454,230.4,0.9,0,0,20.7,47.7,0,9,0,0
우롱 밀크티 (hot)L,397,mL,0,397,68.7,5.3,0,0,6.1,68.4,0,0,0,0
우롱 밀크티 (ice)J,624,mL,0,624,317.4,1.2,0,0,28.5,65.7,0,12.4,0,0
우롱 밀크티 (hot)J,454,mL,0,454,77.31,6,0,0,6.9,77,0,0,0,0
블랙 밀크티 (ice)L,454,mL,0,454,265,0.9,0,0,40.9,47.7,0,11.2,0,0
블랙 밀크티 (hot)L,397,mL,0,397,75.7,5.4,0,0,6.3,60,0,0,0,0
블랙 밀크티 (ice)J,624,mL,0,624,365,1.2,0,0,56.4,65.7,0,15.5,0,0
블랙 밀크티 (hot)J,454,mL,0,454,85.2,6.1,0,0,7.1,67.8,0,0,0,0
얼그레이 밀크티 (ice)L,454,mL,0,454,240.3,1.4,0,0,17.1,56.2,0,11.2,0,0
얼그레이 밀크티 (hot)L,397,mL,0,397,81,5.3,0,0,6.2,57.4,0,0,0,0
얼그레이 밀크티 (ice)J,624,mL,0,624,331,1.9,0,0,23.5,77.5,0,15.5,0,0
얼그레이 밀크티 (hot)J,454,mL,0,454,91.2,5.9,0,0,7,64.6,0,0,0,0
윈터멜론 밀크티 (ice)L,454,mL,0,454,233.1,3.1,0,0,48.6,58.5,0,1.8,0,0
윈터멜론 밀크티 (hot)L,397,mL,0,397,207.4,4.6,0,0,36.8,93.5,0,0,0,0
윈터멜론 밀크티 (ice)J,624,mL,0,624,321.1,4.3,0,0,66.9,80.6,0,2.5,0,0
윈터멜론 밀크티 (hot)J,454,mL,0,454,233.3,5.2,0,0,41.4,105.2,0,0,0,0
타로 밀크티 (ice)L,454,mL,0,454,231.7,0.9,0,0,43.6,45.9,0,9.9,0,0
타로 밀크티 (hot)L,397,mL,0,397,284.5,1.1,0,0,6.1,92.6,0,0,0,0
타로 밀크티 (ice)J,624,mL,0,624,319.3,1.2,0,0,60.1,63.2,0,13.6,0,0
타로 밀크티 (hot)J,454,mL,0,454,320,1.2,0,0,6.9,104.1,0,0,0,0
초콜렛 밀크티 (ice)L,454,mL,0,454,158.4,1.8,0,0,22,30.6,0,5.8,0,0
초콜렛 밀크티 (hot)L,397,mL,0,397,237.7,2.2,0,0,3.1,64.6,0,0.1,0,0
초콜렛 밀크티 (ice)J,624,mL,0,624,218.2,2.5,0,0,30.3,42.1,0,8,0,0
초콜렛 밀크티 (hot)J,454,mL,0,454,267.4,2.5,0,0,3.6,72.7,0,0.1,0,0
자몽 그린티 에이드L,454,mL,0,454,68.4,0.9,0,0,35.5,0,0,0,0,0
자몽 그린티 에이드J,624,mL,0,624,94.2,1.2,0,0,48.9,0,0,0,0,0
망고 그린티 에이드L,454,mL,0,454,169.2,1.2,0,0,35.9,30.3,0,0,0,0
망고 그린티 에이드J,624,mL,0,624,232.6,1.7,0,0,49.3,41.7,0,0,0,0
청포도 그린티 에이드L,454,mL,0,454,176.4,0.5,0,0,0,3.1,0,0,0,0
청포도 그린티 에이드J,624,mL,0,624,242.4,0.5,0,0,0,4.3,0,0,0,0
레몬 그린티 에이드L,454,mL,0,454,146.7,0.7,0,0,34.5,2.9,0,0,0,0
레몬 그린티 에이드J,624,mL,0,624,201.7,1,0,0,46.8,4,0,0,0,0
허니 레몬티?(ice)L,454,mL,0,454,141.1,0.6,0,0,31.6,12.2,0,0.1,0,0
허니 레몬티?(hot)L,397,mL,0,397,164.6,0.5,0,0,40,8.4,0,0,0,0
허니 레몬티?(ice)J,624,mL,0,624,194,0.8,0,0,43.4,16.8,0,0,0,0
허니 레몬티?(hot)J,454,mL,0,454,188.3,0.5,0,0,45.8,9.6,0,0,0,0
허니 자몽티 (ice)L,454,mL,0,454,161.5,1.4,0,0,37.8,2.3,0,0,0,0
허니 자몽티?(hot)L,397,mL,0,397,187.7,0.8,0,0,42.6,4.4,0,0,0,0
허니 자몽티 (ice)J,624,mL,0,624,222,1.9,0,0,51.9,3.2,0,0,0,0
허니 자몽티?(hot)J,454,mL,0,454,214.7,0.9,0,0,48.8,5,0,0,0,0
망고 주스L,454,mL,0,454,142.2,0,0,0,54.4,22.5,0,0,0,0
망고 주스J,624,mL,0,624,195.9,0,0,0,75,31,0,0,0,0
망고 요구르트L,454,mL,0,454,178.6,0.5,0,0,73.8,27.4,0,0.5,0,0
망고 요구르트J,624,mL,0,624,246.1,0.6,0,0,101.6,37.8,0,0.6,0,0
레몬 요구르트L,454,mL,0,454,226.8,0.9,0,0,53.5,16.6,0,0,0,0
레몬 요구르트J,624,mL,0,624,312.4,1.2,0,0,73.7,22.9,0,0,0,0
망고 스무디 (ice)L,454,mL,0,454,294.3,1.26,0,0,55.6,61.4,0,0,0,0
초코 쿠앤크 스무디?(ice)L,454,mL,0,454,412.2,5.4,0,0,53.1,125.5,0,13.5,0,0
밀크 쿠앤크 스무디 (ice)L,454,mL,0,454,391.9,2.3,0,0,50.8,137.2,0,12.6,0,0
청포도 스무디 (ice)L,454,mL,0,454,281.6,0.2,0,0,61.5,5.6,0,0.04,0,0
치즈폼 딥초코 스무디(ice)L,454,mL,0,454,430.4,3.3,0,0,27.6,181.1,0,14.4,0,0
블랙 밀크티 크러쉬L,454,mL,0,454,344.4,1.8,0,0,29.4,445.7,0,8.9,0,0
커피 밀크티 크러쉬+펄 (ice)L,454,mL,0,454,361.2,1.5,0,0,27.9,53.9,0,9.3,0,0
커피 밀크티 크러쉬+밀크폼 (ice)L,454,mL,0,454,401.8,2.2,0,0,26.8,197.1,0,14.8,0,0
제주 그린티 스무디L,454,mL,0,454,452.2,1,0,0,47.1,193.2,0,13.9,0,0
레몬요구르트스무디 (ice)L,454,mL,0,454,234,1.4,0,0,82.3,16.6,0,0,0,0
타로 스무디 (ice)L,454,mL,0,454,274,0,0,0,45.9,36.9,0,9.5,0,0
아메리카노 (ice)L,454,mL,0,454,11,0.9,0,0,0,4.9,0,0,0,0
아메리카노 (hot)L,397,mL,0,397,14.4,0.8,0,0,0,9.1,0,0,0,0
얼그레이 아메리카노 (ice)L,454,mL,0,454,9.9,1.1,0,0,0,3.8,0,0,0,0
얼그레이 아메리카노 (hot)L,397,mL,0,397,13.8,1.1,0,0,0,8.6,0,0,0,0
카페라떼 (ice)L,454,mL,0,454,112.7,5.4,0,0,5.1,66.8,0,3.5,0,0
카페라떼 (hot)L,397,mL,0,397,187.5,8.4,0,0,7.6,107.7,0,5.8,0,0
딥모카 카페라떼 (ice)L,454,mL,0,454,359.7,7.9,0,0,23.3,234.1,0,12.3,0,0
딥모카 카페라떼 (hot)L,397,mL,0,397,453.9,10.5,0,0,28.1,319.5,0,15.2,0,0
딥바닐라 카페라떼 (ice)L,454,mL,0,454,215.8,6.2,0,0,22.8,71.9,0,4.9,0,0
딥바닐라 카페라떼 (hot)L,397,mL,0,397,347.1,10.9,0,0,34.6,128.7,0,7.1,0,0
더블 그린 카페라떼 (ice)L,454,mL,0,454,212,4.5,0,0,15.2,188.3,0,6.7,0,0
더블 그린 카페라떼 (hot)L,397,mL,0,397,324.4,8.9,0,0,20.5,261.3,0,10.2,0,0
밀크폼,30,g,0,0,93.3,0.7,0,0,2.7,135.5,0,0,0,0
펄,60,g,0,0,98.6,0.1,0,0,6.1,8,0,0.4,0,0
코코넛,40,g,0,0,48,0,0,0,11.4,0.7,0,0,0,0
알로에,40,g,0,0,26.2,0,0,0,6.4,1.8,0,0,0,0
화이트펄,40,g,0,0,37,0,0,0,9.1,5.1,0,0,0,0
과당시럽,10,g,0,0,32.4,0,0,0,7.6,0,0,0,0,0
망고쥬얼리,42,g,0,0,50.4,0.1,0,0,0,0,0,0,0,0
딸기쥬얼리,42,g,0,0,57.5,0.1,0,0,0,0,0,0,0,0
치즈폼,33,g,0,0,97.9,0.7,0,0,3.6,133.1,0,4.8,0,0
해바라기초코볼,6,g,0,0,32.3,0.7,0,0,2.6,4.1,0,0.7,0,0
나이트로 바닐라 크림,355,mL,0,355,75,1,0,0,10,20,0,2,0,245
나이트로 쇼콜라 클라우드,355,mL,0,355,55,1,0,0,7,20,0,2,0,245
나이트로 콜드 브루,355,mL,0,355,5,0,0,0,0,5,0,0,0,245
돌체 콜드 브루,355,mL,0,355,265,8,0,0,29,115,0,9,0,150
바닐라 크림 콜드 브루,355,mL,0,355,125,3,0,0,11,58,0,6,0,150
콜드 브루,355,mL,0,355,5,0,0,0,0,11,0,0,0,150
콜드 브루 몰트,355,mL,0,355,510,10,0,0,40,147.8,0,20,0,150
콜드 브루 플로트,355,mL,0,355,230,3,0,0,18,69,0,10,0,150
콜드 폼 콜드 브루,355,mL,0,355,105,5,0,0,20,175,0,0,0,150
아이스 커피,355,mL,0,355,5,0,0,0,0,10,0,0,0,140
오늘의 커피,355,mL,0,355,5,0,0,0,0,10,0,0,0,260
단호박 라떼 위드 샷,355,mL,0,355,355,10,0,0,40,180,0,11,0,75
블랙 글레이즈드 라떼,355,mL,0,355,410,11,0,0,36,240,0,16,0,75
아이스 단호박 라떼 위드 샷,355,mL,0,355,265,6,0,0,33,110,0,8,0,75
아이스 블랙 글레이즈드 라떼,355,mL,0,355,320,7,0,0,29,160,0,13,0,75
에스프레소 콘 파나,22,mL,0,22,30,0,0,0,1,0,0,1.5,0,75
에스프레소 마키아또,22,mL,0,22,10,1,0,0,0,0,0,0,0,75
아이스 카페 아메리카노,355,mL,0,355,10,1,0,0,0,5,0,0,0,150
카페 아메리카노,355,mL,0,355,10,1,0,0,0,5,0,0,0,150
아이스 카라멜 마키아또,355,mL,0,355,190,7,0,0,22,95,0,4.5,0,75
카라멜 마키아또,355,mL,0,355,200,8,0,0,22,100,0,4.5,0,75
아이스 카푸치노,355,mL,0,355,115,6,0,0,9,90,0,3.5,0,75
카푸치노,355,mL,0,355,110,6,0,0,8,70,0,3,0,75
라벤더 카페 브레베,355,mL,0,355,406,7,0,0,30,140,0,22,0,75
럼 샷 코르타도,237,mL,0,237,70,3,0,0,8,45,0,1.8,0,75
스타벅스 돌체 라떼,355,mL,0,355,255,12,0,0,39,190,0,2.5,0,150
아이스 라벤더 카페 브레베,355,mL,0,355,335,6,0,0,27,110,0,18,0,75
아이스 스타벅스 돌체 라떼,355,mL,0,355,230,10,0,0,35,145,0,2.5,0,150
아이스 카페 라떼,355,mL,0,355,110,6,0,0,8,75,0,3.5,0,75
카페 라떼,355,mL,0,355,180,10,0,0,13,115,0,5,0,75
아이스 카페 모카,355,mL,0,355,250,7,0,0,21,70,0,8,0,95
아이스 화이트 초콜릿 모카,355,mL,0,355,350,8,0,0,41,150,0,11,0,75
카페 모카,355,mL,0,355,290,10,0,0,25,105,0,9,0,95
화이트 초콜릿 모카,355,mL,0,355,390,12,0,0,45,190,0,11,0,75
리스트레토 비안코,355,mL,0,355,190,10,0,0,14,143,0,6,0,130
바닐라 스타벅스 더블 샷,207,mL,0,207,125,2,0,0,14,30,0,4.5,0,145
블론드 리스트레토 마키아또,355,mL,0,355,265,9,0,0,33,140,0,6,0,150
블론드 에스프레소 토닉,355,mL,0,355,80,1,0,0,17,30,0,0,0,170
아이스 블론드 리스트레토 마키아또,355,mL,0,355,215,6,0,0,28,95,0,3.8,0,150
에스프레소,22,mL,0,22,5,0,0,0,0,0,0,0,0,75
카라멜 스타벅스 더블 샷,207,mL,0,207,125,3,0,0,14,28.5,0,5,0,150
커피 스타벅스 더블 샷,207,mL,0,207,125,3,0,0,14,28.5,0,5,0,150
클래식 아포가토,355,mL,0,355,225,3,0,0,18,70,0,10,0,0
헤이즐넛 스타벅스 더블 샷,355,mL,0,355,125,3,0,0,14,28.5,0,5,0,150
모카 프라푸치노,355,mL,0,355,280,5,0,0,36,180,0,6,0,90
에스프레소 프라푸치노,355,mL,0,355,140,3,0,0,22,125,0,1,0,120
이천 햅쌀 커피 프라푸치노,355,mL,0,355,270,5,0,0,41,200,0,2.2,0,85
자바 칩 프라푸치노,355,mL,0,355,340,6,0,0,42,180,0,9,0,100
카라멜 프라푸치노,355,mL,0,355,300,4,0,0,39,190,0,7,0,85
화이트 초콜릿 모카 프라푸치노,355,mL,0,355,320,5,0,0,43,210,0,7,0,85
그린 티 크림 프라푸치노,355,mL,0,355,290,5,0,0,42,175,0,7.5,0,95
바닐라 크림 프라푸치노,355,mL,0,355,310,9,0,0,38,241,0,5.3,0,0
이천 햅쌀 크림 프라푸치노,355,mL,0,355,240,5,0,0,33,200,0,2.2,0,0
제주 까망 크림 프라푸치노,355,mL,0,355,600,9,0,0,79,330,0,7,0,0
제주 말차샷 크림 프라푸치노,355,mL,0,355,265,6,0,0,43,180.4,0,4.1,0,67.1
제주 쑥떡 크림 프라푸치노,355,mL,0,355,460,8,0,0,57,250,0,10,0,0
초콜릿 크림 칩 프라푸치노,355,mL,0,355,370,11,0,0,44,266,0,7.5,0,10
초콜릿 크림 프라푸치노,355,mL,0,355,325,10,0,0,39,240,0,5.5,0,10
화이트 딸기 크림 프라푸치노,355,mL,0,355,360,4,0,0,54,170,0,11,0,0
화이트 타이거 프라푸치노,355,mL,0,355,410,5,0,0,57,220,0,14,0,0
망고 패션 후르츠 블렌디드,355,mL,0,355,120,1,0,0,25,70,0,0,0,35
디카페인 아포가토 블렌디드,355,mL,0,355,495,10,0,0,46,290,0,16,0,5
딸기 요거트 블렌디드,355,mL,0,355,250,8,0,0,48,128.4,0,0.9,0,0
망고 바나나 블렌디드,355,mL,0,355,270,4,0,0,48,110,0,1,0,0
익스트림 티 블렌디드,355,mL,0,355,200,0,0,0,45,5,0,0,0,0
자몽 셔벗 블렌디드,355,mL,0,355,225,1,0,0,51,15,0,0,0,0
매직 팝 스플래쉬 피지오,355,mL,0,355,320,1,0,0,60,10,0,0,0,0
블랙 티 레모네이드 피지오,355,mL,0,355,65,0,0,0,17,0.2,0,0,0,35
쿨 라임 피지오,355,mL,0,355,100,0,0,0,25,0,0,0,0,60
패션 탱고 티 레모네이드 피지오,355,mL,0,355,65,0,0,0,17,0.2,0,0,0,0
핑크 자몽 피지오,355,mL,0,355,185,1,0,0,43,20,0,0,0,0
아이스 제주 유자 탱고 티,355,mL,0,355,125,0,0,0,28,15,0,0,0,0
제주 유자 탱고 티,355,mL,0,355,205,0,0,0,48,30,0,0,0,0
그랜마 애플 블랙 티,355,mL,0,355,200,1,0,0,30,5,0,0.2,0,45
라임 패션 티,355,mL,0,355,140,0,0,0,35,25,0,0,0,150
민트 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
아이스 그랜마 애플 블랙 티,355,mL,0,355,230,1,0,0,38,5,0,0.2,0,40
아이스 라임 패션 티,355,mL,0,355,90,0,0,0,22,15,0,0,0,93
아이스 민트 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
아이스 얼 그레이 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,60
아이스 유스베리 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,20
아이스 잉글리쉬 브렉퍼스트 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,45
아이스 제주 유기 녹차,355,mL,0,355,0,0,0,0,0,0,0,0,0,16
아이스 차이 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,45
아이스 캐모마일 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
아이스 히비스커스 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
얼 그레이 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,60
유스베리 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,20
잉글리쉬 브렉퍼스트 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,45
자몽 허니 블랙 티,355,mL,0,355,125,0,0,0,30,4.2,0,0,0,40
제주 유기 녹차,355,mL,0,355,0,0,0,0,0,0,0,0,0,16
차이 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,45
캐모마일 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
히비스커스 블렌드 티,355,mL,0,355,0,0,0,0,0,0,0,0,0,0
가드닝 블랙 티,355,mL,0,355,140,0,0,0,29,1.7,0,0,0,35
가드닝 캐모마일 티,355,mL,0,355,130,0,0,0,30,2.3,0,0,0,0
썸머 시트러스 소르베 그린 티,355,mL,0,355,255,1,0,0,57,5,0,0.1,0,5
썸머 시트러스 아이스 그린 티,355,mL,0,355,185,0,0,0,41,5,0,0.1,0,7
아이스 자몽 허니 블랙 티,355,mL,0,355,125,0,0,0,30,4.3,0,0,0,35
토마토 라임 그린 티,355,mL,0,355,150,1,0,0,31,0,0,0.7,0,24
그린 티 라떼,355,mL,0,355,260,10,0,0,29,170,0,6,0,95
아이스 그린 티 라떼,355,mL,0,355,200,7,0,0,24,120,0,4,0,95
아이스 얼 그레이 티 라떼,355,mL,0,355,60,2,0,0,13,30,0,0,0,60
아이스 제주 말차샷 라떼,355,mL,0,355,185,7,0,0,22,110,0,4.5,0,107
아이스 차이 티 라떼,355,mL,0,355,190,5,0,0,31,70,0,3,0,75
얼그레이 티 라떼,355,mL,0,355,100,5,0,0,19,100,0,0,0,60
제주 말차샷 라떼,355,mL,0,355,250,10,0,0,27,160,0,7,0,107
차이 티 라떼,355,mL,0,355,200,6,0,0,31,70,0,3,0,75
아이스 제주 노랑 고구마 라떼,355,mL,0,355,410,16,0,0,46,140,0,10,0,0
제주 노랑 고구마 라떼,355,mL,0,355,365,16,0,0,46,160,0,5,0,0
시그니처 핫 초콜릿,355,mL,0,355,435,12,0,0,37,114,0,16,0,15
아이스 시그니처 초콜릿,355,mL,0,355,435,12,0,0,37,114,0,16,0,15
부산 레드 온더 비치,355,mL,0,355,175,0,0,0,28,0,0,0,0,0
스팀 우유,355,mL,0,355,215,13,0,0,18,173,0,7,0,0
아이스 라임 플로터,355,mL,0,355,110,0.3,0,0,27,6.5,0,0,0,7
아이스 오렌지 플로터,355,mL,0,355,100,0.6,0,0,22,7,0,0,0,7
아이스 와일드 베리 플로터,355,mL,0,355,130,1,0,0,28,9,0,0,0,7
아이스 제주 까망 라떼,355,mL,0,355,225,8,0,0,13,130,0,11,0,0
우유,355,mL,0,355,240,12,0,0,18,200,0,8,0,0
제주 까망 라떼,355,mL,0,355,225,10,0,0,18,170,0,7,0,0
제주 쑥쑥 라떼,355,mL,0,355,425,16,0,0,50,210,0,9,0,0
매콤 소시지 불고기 베이크,100,g,100,0,246,10,0,0,6,533,0,6,0,0
소시지 불고기 베이크,100,g,100,0,250,10,0,0,6,531,0,6,0,0
쫄깃 레드빈 브레드,155,g,155,0,440,10,0,0,29,540,0,6,0,0
치킨 그랩 브레드,130,g,130,0,298,17,0,0,12,679,0,9,0,0
녹차 머핀,85,g,85,0,216,5,0,0,7,508,0,3,0,0
다크 초콜릿 칩 머핀,108,g,108,0,510,5,0,0,37,490,0,12,0,0
상큼한 블루베리 머핀,113,g,113,0,450,5,0,0,38,520,0,6,0,0
제주 감귤 머핀,85,g,85,0,191,6,0,0,5,396,0,4,0,0
고소한 치즈 베이글,120,g,120,0,343,17,0,0,8,527,0,3.7,0,0
블루베리 베이글,100,g,100,0,258,10,0,0,10,539,0,0.3,0,0
월넛 크림 치즈 베이글,140,g,140,0,437,15,0,0,7,612,0,8,0,0
호두 크림치즈 베이글,130,g,130,0,378,11,0,0,10,656,0,6,0,0
DT_스콘 스틱,96,g,96,0,400,5,0,0,23,550,0,12,0,0
미니 클래식 스콘,96,g,96,0,452,7,0,0,12,304,0,14,0,0
카카오 초콜릿 스콘,103,g,103,0,480,5,0,0,25,550,0,19,0,0
클래식 스콘,105,g,105,0,468,4,0,0,17,435,0,19,0,0
한라봉 스콘,70,g,70,0,266,4,0,0,13,326,0,8,0,0
DT_파마산 스틱,52,g,52,0,240,4,0,0,8,280,0,10,0,0
거문 오름 크루아상,82,g,82,0,391,7,0,0,16,367,0,14,0,0
레몬&그린티 패스트리,50,g,50,0,120,4,0,0,5,270,0,3,0,0
리프 파이,54,g,54,0,265,3,0,0,13,390,0,8,0,0
바게트 버터&잼,103,g,103,0,299,5,0,0,17,559,0,7,0,0
베이컨 치즈 데니쉬,190,g,190,0,820,14,0,0,17,990,0,34,0,0
스위트 시나몬 브리오슈,75,g,75,0,277,5,0,0,24,197,0,11,0,0
올리브 베이컨 플랫 브레드,105,g,105,0,400,4,0,0,3,530,0,8,0,0
우도 땅콩 데니쉬롤,92,g,92,0,365,5,0,0,21,233,0,14,0,0
우리 대감 쌀빵,200,g,200,0,668,20,0,0,22,550,0,1,0,0
우리 쑥쑥 쌀식빵,200,g,200,0,578,25,0,0,11,623,0,3.7,0,0
쫄깃한 소시지 롤,112,g,112,0,295,12,0,0,6,730,0,10,0,0
쫄깃한 크림치즈 쌀빵,150,g,150,0,700,14,0,0,30,576,0,9,0,0
체다치즈 먹물 쌀식빵,220,g,220,0,576,24,0,0,12,937,0,2.9,0,0
초콜릿 롤링 크루아상,90,g,90,0,350,4,0,0,10,185,0,14,0,0
초콜릿 크런치 볼,90,g,90,0,365,5,0,0,26,270,0,10,0,0
치즈 데니쉬,90,g,90,0,323,11,0,0,13,351,0,8,0,0
프렌치 크루아상,65,g,65,0,270,4,0,0,5,310,0,7,0,0
하트 파이,96,g,96,0,465,7,0,0,13,520,0,13,0,0
한라산 치즈 볼케이노,84,g,84,0,242,8,0,0,6,492,0,8,0,0
현무암 포카치아,60,g,60,0,147,4,0,0,4,503,0,2,0,0
리얼 피칸 타르트,135,g,135,0,880,11,0,0,23,265,0,14,0,0
클라우드 초콜릿 케이크,225,g,225,0,770,10,0,0,67,280,0,26,0,0
7 레이어 가나슈 케이크,140,g,140,0,625,5,0,0,47,191,0,23,0,0
DT밀당 케이크_듀오,76,g,76,0,232,3,0,0,21,113,0,10,0,0
DT밀당 케이크_레드 벨벳,60,g,60,0,224,2,0,0,81,0.4,0,18,0,0
DT밀당 케이크_촉촉 초코,40,g,40,0,129,2,0,0,58,0,0,10,0,0
구운 바나나 케이크,90,g,90,0,339,3,0,0,33,185,0,9,0,0
레드벨벳 크림치즈 케이크,115,g,115,0,466,5,0,0,19,292,0,14,0,0
리코타 멜팅 치즈 케이크,130,g,130,0,460,7,0,0,33,305,0,21,0,0
마스카포네 티라미수 케이크,170,g,170,0,520,6,0,0,35,190,0,26,0,0
밀크티 초콜릿 케이크,90,g,90,0,350,3,0,0,24,130,0,16,0,0
바나나 피칸 파운드,126,g,126,0,365,5,0,0,58,413,0,3,0,0
부드러운 생크림 카스텔라,170,g,170,0,593,10,0,0,29,161,0,16,0,0
블랙 쿠키 치즈 케이크,215,g,215,0,820,11,0,0,52,680,0,46,0,0
블루베리 쿠키 치즈 케이크,260,g,260,0,984,5,0,0,26,85,0,12,0,0
애플 시나몬 크럼블,90,g,90,0,293,4,0,0,26,146,0,2,0,0
유자 담은 티라미수,200,g,200,0,635,7,0,0,50,250,0,31,0,0
제주 감귤 치즈 케이크,125,g,125,0,425,6,0,0,33,280,0,19,0,0
